No,Year,Month,Day,Minutes,Seconds,Largest Magnitude
11956,1998,5,11,25,37.6,4.0
11957,1998,5,9,48,49.9,3.5
11958,1998,5,9,37,59.9,4.9
11959,1998,5,4,45,57.6,3.5
11960,1998,5,1,13,17.6,3.7
11961,1998,5,1,39,35.3,4.1
11962,1998,5,1,47,3.6,3.9
11963,1998,4,28,28,27.1,4.3
11964,1998,4,28,51,55.3,4.3
11965,1998,4,28,47,52.3,3.5
11966,1998,4,27,49,25.6,3.8
11967,1998,4,25,55,29.6,3.6
11968,1998,4,24,7,9.4,3.5
11969,1998,4,23,31,0.0,3.6
11970,1998,4,21,10,56.2,3.5
11971,1998,4,20,4,23.3,3.7
11972,1998,4,18,57,11.9,3.9
11973,1998,4,18,15,35.0,3.5
11974,1998,4,17,37,7.1,3.6
11975,1998,4,13,56,28.0,4.4
11976,1998,4,13,14,30.5,5.0
11977,1998,4,12,33,48.8,3.9
11978,1998,4,7,17,47.1,3.6
11979,1998,4,7,43,37.2,3.5
11980,1998,4,6,38,29.4,3.6
11981,1998,4,4,16,47.2,4.6
11982,1998,4,4,57,30.2,3.6
11983,1998,4,3,37,19.6,3.5
11984,1998,4,2,36,16.6,3.5
11985,1998,4,1,13,13.6,4.0
11986,1998,3,29,34,22.6,3.6
11987,1998,3,29,24,14.3,3.9
11988,1998,3,28,29,57.7,4.4
11989,1998,3,23,19,59.3,3.5
11990,1998,3,20,7,49.5,3.5
11991,1998,3,20,2,46.1,3.8
11992,1998,3,19,17,8.6,3.8
11993,1998,3,15,10,38.9,4.0
11994,1998,3,12,4,22.1,3.5
11995,1998,3,9,21,16.2,4.8
11996,1998,3,7,7,30.2,4.2
11997,1998,3,7,48,9.3,3.5
11998,1998,3,5,3,3.1,3.8
11999,1998,3,5,43,28.3,3.7
12000,1998,3,5,55,26.7,4.3
12001,1998,3,5,45,8.9,4.4
12002,1998,3,5,22,49.3,3.5
12003,1998,3,2,14,31.9,3.6
12004,1998,2,27,16,28.0,3.5
12005,1998,2,27,42,23.5,3.6
12006,1998,2,25,21,43.9,3.5
12007,1998,2,25,22,25.2,3.5
12008,1998,2,25,58,1.5,4.2
12009,1998,2,24,11,37.1,4.3
12010,1998,2,24,20,45.9,4.2
12011,1998,2,24,45,58.2,3.7
12012,1998,2,20,45,23.1,3.9
12013,1998,2,13,18,45.4,4.1
12014,1998,2,11,46,40.0,3.7
12015,1998,2,7,1,53.9,3.5
12016,1998,2,4,3,54.7,3.8
12017,1998,2,1,49,17.5,3.5
12018,1998,1,28,56,49.9,3.5
12019,1998,1,25,11,37.0,3.7
12020,1998,1,25,55,1.9,3.9
12021,1998,1,23,32,50.4,4.2
12022,1998,1,19,52,39.0,3.9
12023,1998,1,19,37,1.9,3.8
12024,1998,1,19,55,19.6,3.5
12025,1998,1,18,34,41.7,3.7
12026,1998,1,18,1,33.8,3.6
12027,1998,1,12,19,50.0,3.5
12028,1998,1,12,46,21.2,3.9
12029,1998,1,12,36,32.5,3.5
12030,1998,1,10,2,49.2,3.5
12031,1998,1,6,38,51.2,3.5
12032,1998,1,5,11,42.7,3.5
12033,1998,1,3,15,4.1,4.1
12034,1998,1,3,52,18.1,3.5
12035,1997,12,28,46,33.6,4.0
12036,1997,12,27,45,20.6,3.7
12037,1997,12,27,10,40.0,3.6
12038,1997,12,27,42,56.9,3.5
12039,1997,12,25,43,53.4,3.6
12040,1997,12,21,44,28.0,3.8
12041,1997,12,19,33,38.8,3.5
12042,1997,12,19,6,37.3,3.9
12043,1997,12,19,51,7.7,3.5
12044,1997,12,14,12,56.6,3.9
12045,1997,12,12,1,16.0,4.0
12046,1997,12,9,16,8.5,4.5
12047,1997,12,6,17,0.2,4.0
12048,1997,12,6,12,58.4,4.4
12049,1997,12,1,56,29.0,3.5
12050,1997,11,30,38,41.6,3.7
12051,1997,11,25,18,34.2,3.5
12052,1997,11,23,32,29.3,3.9
12053,1997,11,23,8,5.6,3.5
12054,1997,11,19,40,26.2,3.5
12055,1997,11,18,7,55.3,3.6
12056,1997,11,13,39,50.1,3.6
12057,1997,11,13,26,58.3,3.5
12058,1997,11,12,57,48.2,3.6
12059,1997,11,11,37,15.1,3.7
12060,1997,11,11,34,28.0,3.6
12061,1997,11,10,3,29.0,3.7
12062,1997,11,9,42,45.0,3.6
12063,1997,11,5,49,10.7,3.7
12064,1997,11,5,15,14.7,4.0
12065,1997,11,4,16,7.7,3.6
12066,1997,11,3,58,33.5,3.6
12067,1997,11,3,47,2.3,4.1
12068,1997,11,3,7,57.8,4.9
12069,1997,11,2,25,58.5,4.4
12070,1997,11,1,50,51.0,4.1
12071,1997,10,30,34,19.8,4.2
12072,1997,10,30,5,33.6,4.4
12073,1997,10,28,20,4.9,3.6
12074,1997,10,26,43,52.0,3.5
12075,1997,10,25,38,41.8,4.1
12076,1997,10,24,11,12.6,3.5
12077,1997,10,23,6,37.3,4.0
12078,1997,10,22,28,51.5,3.7
12079,1997,10,21,49,33.5,4.1
12080,1997,10,18,49,45.5,3.5
12081,1997,10,18,18,27.3,3.6
12082,1997,10,18,18,53.3,4.0
12083,1997,10,17,25,24.6,3.9
12084,1997,10,16,10,11.6,4.1
12085,1997,10,16,46,23.0,3.5
12086,1997,10,15,34,13.6,3.5
12087,1997,10,15,7,15.0,3.6
12088,1997,10,15,18,54.0,3.9
12089,1997,10,14,20,3.9,3.7
12090,1997,10,14,3,27.4,3.6
12091,1997,10,14,5,52.3,3.8
12092,1997,10,13,58,30.3,3.8
12093,1997,10,12,6,7.7,4.2
12094,1997,10,10,35,38.0,4.0
12095,1997,10,10,21,0.2,4.0
12096,1997,10,2,58,45.1,3.7
12097,1997,10,2,6,28.5,4.4
12098,1997,9,30,15,57.8,3.6
12099,1997,9,29,10,26.1,3.7
12100,1997,9,26,13,6.3,4.0
12101,1997,9,25,13,55.9,3.8
12102,1997,9,24,10,59.0,3.8
12103,1997,9,21,27,3.0,3.6
12104,1997,9,20,42,17.5,3.8
12105,1997,9,20,26,51.0,3.5
12106,1997,9,15,11,51.4,3.6
12107,1997,9,15,31,19.8,3.7
12108,1997,9,13,4,30.4,3.7
12109,1997,9,12,51,7.5,3.6
12110,1997,9,12,6,56.0,3.9
12111,1997,9,8,17,22.7,3.9
12112,1997,9,5,52,53.2,3.7
12113,1997,9,3,41,29.7,3.8
12114,1997,9,2,28,20.1,3.5
12115,1997,9,2,21,40.5,3.6
12116,1997,8,29,36,40.1,3.5
12117,1997,8,29,52,55.1,3.5
12118,1997,8,28,12,15.3,3.6
12119,1997,8,28,43,13.0,3.5
12120,1997,8,27,56,42.1,3.9
12121,1997,8,26,44,45.7,3.5
12122,1997,8,25,55,19.6,3.6
12123,1997,8,25,50,17.9,3.8
12124,1997,8,25,48,21.5,3.8
12125,1997,8,23,0,54.2,3.5
12126,1997,8,23,5,21.3,3.5
12127,1997,8,23,32,34.7,3.5
12128,1997,8,21,29,29.2,3.7
12129,1997,8,11,46,49.1,3.5
12130,1997,8,10,26,5.5,4.0
12131,1997,8,10,43,33.6,3.7
12132,1997,8,10,31,47.6,4.1
12133,1997,8,9,47,8.3,3.7
12134,1997,8,8,14,41.8,3.6
12135,1997,8,8,40,55.2,3.8
12136,1997,8,8,25,32.2,3.8
12137,1997,8,8,17,12.3,4.1
12138,1997,8,8,40,4.9,3.7
12139,1997,8,8,33,55.0,3.7
12140,1997,8,8,39,3.3,4.4
12141,1997,8,6,40,24.3,3.5
12142,1997,7,27,42,27.7,3.5
12143,1997,7,26,7,26.2,3.7
12144,1997,7,24,1,38.3,3.9
12145,1997,7,21,13,52.9,3.6
12146,1997,7,18,45,22.2,4.0
12147,1997,7,17,36,40.8,3.5
12148,1997,7,17,20,57.7,3.8
12149,1997,7,17,29,7.1,3.8
12150,1997,7,15,0,8.9,3.5
12151,1997,7,13,41,15.4,3.7
12152,1997,7,10,50,38.8,3.8
12153,1997,7,10,21,28.4,3.8
12154,1997,7,8,48,31.3,3.8
12155,1997,7,7,15,47.0,3.5
12156,1997,7,6,25,30.9,3.7
12157,1997,7,1,44,38.9,3.6
12158,1997,6,30,48,45.6,4.2
12159,1997,6,29,13,11.6,3.5
12160,1997,6,29,32,36.2,3.6
12161,1997,6,26,37,44.5,4.0
12162,1997,6,25,12,12.5,3.8
12163,1997,6,24,42,47.6,4.1
12164,1997,6,22,59,37.3,3.6
12165,1997,6,18,50,52.4,3.5
12166,1997,6,16,0,41.3,3.8
12167,1997,6,16,45,48.6,3.5
12168,1997,6,16,42,35.5,3.5
12169,1997,6,16,18,4.2,3.6
12170,1997,6,15,56,24.1,3.6
12171,1997,6,14,47,17.9,3.6
12172,1997,6,14,42,56.4,3.5
12173,1997,6,13,0,1.3,3.5
12174,1997,6,10,13,28.1,3.6
12175,1997,6,9,59,31.4,3.8
12176,1997,6,8,33,56.8,3.5
12177,1997,6,7,34,56.1,3.7
12178,1997,6,6,49,35.5,3.6
12179,1997,6,6,44,42.6,3.6
12180,1997,6,1,33,44.9,4.0
12181,1997,5,31,54,23.0,3.5
12182,1997,5,31,59,2.9,3.5
12183,1997,5,30,12,21.3,3.6
12184,1997,5,29,46,10.8,3.5
12185,1997,5,29,48,7.1,3.8
12186,1997,5,29,53,34.9,3.8
12187,1997,5,28,35,19.0,4.3
12188,1997,5,28,50,44.5,3.8
12189,1997,5,28,22,29.0,3.5
12190,1997,5,24,7,31.1,3.5
12191,1997,5,23,32,35.2,3.6
12192,1997,5,21,39,25.8,3.8
12193,1997,5,15,5,9.2,4.2
12194,1997,5,13,31,1.5,3.5
12195,1997,5,10,28,42.8,3.6
12196,1997,5,4,39,7.8,3.6
12197,1997,5,2,45,12.4,3.9
12198,1997,5,1,4,44.7,3.5
12199,1997,4,23,29,35.5,3.6
12200,1997,4,22,55,0.8,3.7
12201,1997,4,21,43,42.9,3.6
12202,1997,4,20,17,26.8,4.3
12203,1997,4,20,8,4.0,4.7
12204,1997,4,20,30,52.3,3.9
12205,1997,4,19,0,49.9,4.2
12206,1997,4,13,57,49.1,3.8
12207,1997,4,12,40,43.3,3.7
12208,1997,4,10,28,6.9,4.0
12209,1997,4,9,11,25.6,3.7
12210,1997,4,8,32,34.9,3.6
12211,1997,4,4,6,18.8,3.7
12212,1997,4,4,3,37.6,3.6
12213,1997,4,1,37,37.5,4.0
12214,1997,4,1,25,35.2,4.2
12215,1997,3,31,51,37.2,3.8
12216,1997,3,30,58,26.2,3.6
12217,1997,3,29,20,57.7,3.5
12218,1997,3,29,57,23.6,3.8
12219,1997,3,29,44,35.1,3.8
12220,1997,3,25,55,36.8,3.7
12221,1997,3,22,31,45.3,3.5
12222,1997,3,20,0,9.1,3.7
12223,1997,3,20,24,42.8,3.6
12224,1997,3,20,19,19.0,3.5
12225,1997,3,18,45,3.2,3.5
12226,1997,3,16,19,25.2,3.8
12227,1997,3,14,19,32.1,3.9
12228,1997,3,14,23,50.6,3.5
12229,1997,3,14,6,15.9,3.8
12230,1997,3,14,51,46.8,3.7
12231,1997,3,14,12,35.0,3.6
12232,1997,3,14,48,15.1,3.9
12233,1997,3,14,45,15.7,4.0
12234,1997,3,13,56,27.9,3.5
12235,1997,3,13,59,44.6,4.2
12236,1997,3,10,26,11.5,3.5
12237,1997,3,8,37,27.8,3.7
12238,1997,3,7,57,15.3,3.5
12239,1997,3,6,47,42.5,3.6
12240,1997,3,6,47,21.8,3.7
12241,1997,3,5,51,17.8,3.6
12242,1997,3,4,22,56.3,4.3
12243,1997,3,3,0,14.2,5.0
12244,1997,3,2,48,6.3,3.5
12245,1997,3,1,31,42.7,3.5
12246,1997,3,1,31,42.7,3.6
12247,1997,2,28,55,44.0,3.7
12248,1997,2,28,21,49.9,3.9
12249,1997,2,28,13,23.1,3.8
12250,1997,2,28,3,52.3,4.7
12251,1997,2,27,2,50.4,3.9
12252,1997,2,27,53,7.0,3.5
12253,1997,2,26,47,51.4,4.0
12254,1997,2,24,35,37.6,3.7
12255,1997,2,22,26,3.7,3.6
12256,1997,2,21,34,35.0,3.5
12257,1997,2,20,6,41.7,3.5
12258,1997,2,18,11,49.4,3.7
12259,1997,2,18,43,47.4,3.7
12260,1997,2,16,50,3.3,4.2
12261,1997,2,15,56,5.0,4.1
12262,1997,2,15,40,49.9,4.3
12263,1997,2,15,38,6.4,3.6
12264,1997,2,11,27,19.4,3.6
12265,1997,2,10,14,13.9,3.6
12266,1997,2,8,45,42.2,3.5
12267,1997,2,8,50,48.4,3.5
12268,1997,2,7,13,52.4,3.5
12269,1997,2,2,24,11.5,3.6
12270,1997,2,1,38,33.9,3.6
12271,1997,1,30,37,54.1,3.8
12272,1997,1,28,54,56.3,3.6
12273,1997,1,27,11,29.7,3.6
12274,1997,1,23,51,31.2,3.5
12275,1997,1,23,53,12.9,4.0
12276,1997,1,23,14,6.3,3.7
12277,1997,1,23,9,19.2,4.0
12278,1997,1,22,36,51.0,3.6
12279,1997,1,22,36,4.4,3.7
12280,1997,1,22,12,57.1,3.7
12281,1997,1,22,35,14.5,3.6
12282,1997,1,22,24,51.2,5.0
12283,1997,1,22,22,4.8,3.9
12284,1997,1,22,12,2.0,3.7
12285,1997,1,22,57,19.6,5.5
12286,1997,1,22,57,10.5,3.9
12287,1997,1,21,6,28.0,3.6
12288,1997,1,21,3,49.3,3.6
12289,1997,1,21,12,53.1,3.7
12290,1997,1,21,47,46.6,4.8
12291,1997,1,21,20,40.6,3.5
12292,1997,1,12,48,30.1,3.9
12293,1997,1,11,6,41.9,3.9
12294,1997,1,10,27,15.6,3.6
12295,1997,1,7,39,9.5,3.5
12296,1997,1,6,6,39.4,4.2
12297,1997,1,5,35,21.8,3.5
12298,1997,1,4,43,4.0,3.6
12299,1997,1,4,38,7.6,3.7
12300,1997,1,4,0,27.8,3.5
12301,1997,1,3,45,38.4,3.5
12302,1997,1,1,50,47.6,3.6
12303,1996,12,31,53,0.1,3.7
12304,1996,12,31,51,3.1,4.0
12305,1996,12,25,48,23.7,4.3
12306,1996,12,25,45,7.5,3.7
12307,1996,12,22,4,44.1,3.6
12308,1996,12,22,47,11.9,3.7
12309,1996,12,20,57,10.6,3.8
12310,1996,12,20,9,2.4,4.4
12311,1996,12,16,31,18.7,3.5
12312,1996,12,15,28,23.2,3.9
12313,1996,12,10,25,3.7,4.1
12314,1996,12,7,13,45.6,4.0
12315,1996,12,6,34,17.7,3.9
12316,1996,12,1,33,49.9,4.0
12317,1996,12,1,50,59.0,3.7
12318,1996,11,29,40,6.4,3.6
12319,1996,11,29,14,53.0,3.6
12320,1996,11,28,36,3.1,3.7
12321,1996,11,28,26,57.1,3.5
12322,1996,11,27,11,21.2,3.7
12323,1996,11,24,18,59.0,3.5
12324,1996,11,24,55,57.8,3.7
12325,1996,11,22,59,50.5,4.1
12326,1996,11,17,42,15.5,3.5
12327,1996,11,17,38,51.1,3.6
12328,1996,11,13,23,34.3,4.0
12329,1996,11,12,1,49.5,4.1
12330,1996,11,11,12,31.5,3.6
12331,1996,11,7,54,14.0,3.8
12332,1996,11,7,16,56.7,3.6
12333,1996,11,6,49,8.3,3.8
12334,1996,11,6,48,29.3,3.7
12335,1996,11,3,32,4.5,3.8
12336,1996,11,3,45,59.9,3.7
12337,1996,11,3,21,5.9,3.6
12338,1996,11,1,56,29.8,3.6
12339,1996,10,31,53,14.8,3.7
12340,1996,10,28,57,51.7,3.6
12341,1996,10,28,2,35.5,3.6
12342,1996,10,28,44,21.2,3.9
12343,1996,10,24,9,14.6,3.5
12344,1996,10,23,12,49.1,3.9
12345,1996,10,20,52,23.9,3.5
12346,1996,10,19,4,15.1,3.9
12347,1996,10,19,43,40.8,4.0
12348,1996,10,18,57,56.8,3.6
12349,1996,10,17,29,48.9,3.7
12350,1996,10,16,9,24.5,3.5
12351,1996,10,14,58,7.0,3.5
12352,1996,10,12,13,52.7,3.9
12353,1996,10,10,28,54.3,3.9
12354,1996,10,9,51,51.4,3.7
12355,1996,10,9,57,18.2,3.5
12356,1996,10,5,8,8.0,3.5
12357,1996,10,5,28,42.7,3.6
12358,1996,10,4,42,24.1,3.9
12359,1996,10,4,2,4.9,3.6
12360,1996,9,30,48,34.4,3.6
12361,1996,9,29,8,9.0,3.6
12362,1996,9,27,10,49.1,3.9
12363,1996,9,27,25,28.3,3.6
12364,1996,9,27,24,46.2,3.7
12365,1996,9,26,32,12.0,3.7
12366,1996,9,26,53,12.8,3.5
12367,1996,9,25,52,46.6,4.2
12368,1996,9,24,28,52.7,4.1
12369,1996,9,22,11,10.1,3.8
12370,1996,9,21,43,24.3,3.5
12371,1996,9,21,34,23.0,4.0
12372,1996,9,20,46,41.1,3.8
12373,1996,9,18,16,42.5,4.4
12374,1996,9,16,46,15.9,3.5
12375,1996,9,12,37,52.6,4.0
12376,1996,9,12,17,7.9,3.8
12377,1996,9,11,33,43.3,4.0
12378,1996,9,9,5,14.5,4.2
12379,1996,9,5,27,13.5,3.5
12380,1996,9,4,41,18.3,3.7
12381,1996,9,4,42,41.6,3.7
12382,1996,9,4,24,16.6,3.7
12383,1996,9,4,44,50.1,3.6
12384,1996,9,4,15,10.7,3.6
12385,1996,9,3,0,58.9,3.5
12386,1996,9,2,3,58.7,3.8
12387,1996,9,1,24,40.1,3.5
12388,1996,9,1,7,1.6,3.6
12389,1996,8,31,23,2.9,3.8
12390,1996,8,31,8,39.7,3.5
12391,1996,8,31,36,36.7,3.5
12392,1996,8,30,22,40.8,3.6
12393,1996,8,28,4,36.7,3.5
12394,1996,8,27,1,40.4,3.9
12395,1996,8,27,40,5.2,4.0
12396,1996,8,26,15,34.3,3.6
12397,1996,8,26,36,3.8,3.9
12398,1996,8,26,46,56.7,3.9
12399,1996,8,25,58,40.3,4.1
12400,1996,8,25,48,18.3,4.1
12401,1996,8,25,57,23.9,3.5
12402,1996,8,25,54,42.5,4.0
12403,1996,8,23,28,54.1,3.6
12404,1996,8,23,19,52.1,4.0
12405,1996,8,22,10,2.0,3.5
12406,1996,8,21,17,55.2,4.1
12407,1996,8,20,25,31.4,4.1
12408,1996,8,20,33,46.5,3.5
12409,1996,8,20,10,38.3,3.9
12410,1996,8,20,44,20.0,3.7
12411,1996,8,20,25,6.9,3.5
12412,1996,8,20,32,14.4,4.1
12413,1996,8,19,47,50.0,3.5
12414,1996,8,19,1,36.6,3.5
12415,1996,8,19,0,4.2,3.8
12416,1996,8,19,5,23.5,3.7
12417,1996,8,19,47,13.1,4.0
12418,1996,8,18,25,45.4,3.6
12419,1996,8,16,36,13.4,3.6
12420,1996,8,16,8,6.1,3.7
12421,1996,8,15,32,54.9,3.7
12422,1996,8,15,42,7.3,3.6
12423,1996,8,15,57,29.2,4.2
12424,1996,8,15,59,15.8,3.6
12425,1996,8,15,19,42.3,3.9
12426,1996,8,15,14,15.2,4.0
12427,1996,8,15,5,9.7,3.6
12428,1996,8,15,57,53.1,3.9
12429,1996,8,15,57,39.8,3.8
12430,1996,8,15,55,43.6,3.8
12431,1996,8,15,59,59.9,3.9
12432,1996,8,14,58,34.8,3.5
12433,1996,8,14,14,37.3,3.7
12434,1996,8,14,47,48.2,4.0
12435,1996,8,14,29,53.5,3.7
12436,1996,8,14,58,20.2,3.9
12437,1996,8,14,26,6.5,3.7
12438,1996,8,14,36,27.8,3.8
12439,1996,8,14,28,8.6,3.7
12440,1996,8,14,41,53.8,4.1
12441,1996,8,14,4,8.8,4.3
12442,1996,8,14,54,31.6,3.5
12443,1996,8,14,24,56.1,4.0
12444,1996,8,14,32,56.5,4.0
12445,1996,8,14,17,56.1,3.9
12446,1996,8,14,25,9.4,3.9
12447,1996,8,14,16,39.3,3.7
12448,1996,8,14,9,31.3,3.5
12449,1996,8,14,3,25.6,3.8
12450,1996,8,14,36,25.0,3.7
12451,1996,8,14,23,46.6,3.5
12452,1996,8,14,18,48.2,3.6
12453,1996,8,14,27,48.8,3.6
12454,1996,8,14,1,3.7,5.2
12455,1996,8,14,59,40.5,5.4
12456,1996,8,14,25,56.4,4.1
12457,1996,8,14,55,2.7,5.6
12458,1996,8,12,48,25.6,4.0
12459,1996,8,11,40,42.9,3.8
12460,1996,8,10,45,46.6,3.7
12461,1996,8,10,23,57.6,3.6
12462,1996,8,10,50,16.3,3.5
12463,1996,8,9,42,5.1,3.5
12464,1996,8,9,29,4.9,3.7
12465,1996,8,8,33,42.0,3.5
12466,1996,8,8,54,26.2,3.5
12467,1996,8,7,27,56.2,3.6
12468,1996,8,6,28,49.7,3.7
12469,1996,8,6,50,50.2,3.6
12470,1996,8,5,43,18.2,3.6
12471,1996,8,3,45,32.2,3.5
12472,1996,8,3,8,34.1,3.6
12473,1996,8,3,32,32.0,3.5
12474,1996,7,31,30,16.7,3.5
12475,1996,7,30,1,41.3,3.6
12476,1996,7,29,4,26.6,4.0
12477,1996,7,25,25,29.5,4.0
12478,1996,7,21,58,38.9,3.9
12479,1996,7,19,54,35.7,3.6
12480,1996,7,19,36,45.1,3.9
12481,1996,7,13,14,47.3,3.7
12482,1996,7,12,11,48.4,3.5
12483,1996,7,10,8,50.6,4.1
12484,1996,7,10,16,58.9,3.9
12485,1996,7,9,49,22.0,4.4
12486,1996,7,7,26,53.4,3.5
12487,1996,7,7,50,43.2,3.9
12488,1996,7,6,22,33.0,3.6
12489,1996,7,5,45,7.1,3.6
12490,1996,7,4,48,58.2,3.5
12491,1996,7,3,58,14.1,3.6
12492,1996,7,3,5,36.0,4.7
12493,1996,7,2,2,18.7,3.5
12494,1996,7,2,25,59.1,3.5
12495,1996,7,1,12,48.5,3.5
12496,1996,6,30,22,52.6,3.5
12497,1996,6,30,40,1.7,4.4
12498,1996,6,29,28,3.1,3.8
12499,1996,6,29,14,54.8,4.5
12500,1996,6,27,23,58.1,3.6
12501,1996,6,24,32,54.3,3.6
12502,1996,6,23,54,54.1,4.3
12503,1996,6,22,5,32.0,3.8
12504,1996,6,22,51,14.1,4.1
12505,1996,6,20,45,8.4,4.0
12506,1996,6,19,9,52.4,3.6
12507,1996,6,19,18,1.8,4.6
12508,1996,6,18,44,10.6,4.5
12509,1996,6,15,49,12.5,3.5
12510,1996,6,14,27,49.9,3.9
12511,1996,6,13,41,45.0,3.5
12512,1996,6,11,17,5.1,3.7
12513,1996,6,11,15,3.8,3.7
12514,1996,6,9,19,31.6,4.4
12515,1996,6,6,33,23.7,4.3
12516,1996,6,5,11,39.5,3.9
12517,1996,6,5,13,15.6,4.8
12518,1996,6,5,38,36.0,4.0
12519,1996,6,5,8,58.6,3.8
12520,1996,6,4,25,50.2,4.1
12521,1996,6,4,42,43.5,4.2
12522,1996,6,4,35,1.4,4.2
12523,1996,6,3,16,44.8,3.6
12524,1996,5,27,53,3.1,3.5
12525,1996,5,27,37,15.8,3.9
12526,1996,5,26,42,53.4,3.9
12527,1996,5,22,28,29.5,3.9
12528,1996,5,22,13,23.4,3.5
12529,1996,5,21,52,21.0,4.0
12530,1996,5,20,9,10.3,4.0
12531,1996,5,20,40,29.8,3.8
12532,1996,5,10,2,8.6,3.5
12533,1996,5,8,20,9.8,3.7
12534,1996,5,6,27,21.6,3.5
12535,1996,5,5,58,3.7,3.6
12536,1996,5,5,14,0.2,3.9
12537,1996,5,4,19,49.5,4.2
12538,1996,5,3,17,29.3,3.5
12539,1996,5,2,15,25.2,3.8
12540,1996,5,1,32,1.5,3.6
12541,1996,5,1,13,18.8,3.5
12542,1996,5,1,33,32.2,4.0
12543,1996,5,1,19,21.0,3.8
12544,1996,4,30,7,23.2,3.6
12545,1996,4,30,39,46.4,3.8
12546,1996,4,30,31,42.9,3.5
12547,1996,4,30,29,6.0,3.5
12548,1996,4,30,59,57.7,3.6
12549,1996,4,29,47,40.5,3.5
12550,1996,4,29,42,11.6,4.2
12551,1996,4,29,4,0.0,3.5
12552,1996,4,29,1,59.5,4.0
12553,1996,4,29,36,29.3,3.6
12554,1996,4,29,50,24.9,3.6
12555,1996,4,29,47,29.7,3.9
12556,1996,4,28,33,24.1,3.7
12557,1996,4,28,37,27.5,4.2
12558,1996,4,27,41,51.3,3.5
12559,1996,4,26,15,0.2,3.7
12560,1996,4,26,1,29.4,4.6
12561,1996,4,26,25,4.2,3.5
12562,1996,4,26,12,36.2,3.5
12563,1996,4,25,41,56.8,3.7
12564,1996,4,25,30,54.1,3.5
12565,1996,4,25,29,37.7,3.9
12566,1996,4,25,9,15.6,3.9
12567,1996,4,23,10,14.3,3.5
12568,1996,4,23,49,42.3,3.6
12569,1996,4,23,3,43.2,3.5
12570,1996,4,22,47,19.9,4.1
12571,1996,4,22,17,30.3,3.6
12572,1996,4,21,13,57.5,4.6
12573,1996,4,20,15,19.4,3.8
12574,1996,4,18,22,42.8,3.5
12575,1996,4,17,57,30.5,3.7
12576,1996,4,16,44,15.1,3.6
12577,1996,4,15,43,50.4,4.0
12578,1996,4,15,23,5.9,3.6
12579,1996,4,14,31,5.6,4.3
12580,1996,4,14,39,29.9,3.5
12581,1996,4,12,39,15.8,4.5
12582,1996,4,12,55,25.4,3.5
12583,1996,4,10,29,39.9,3.5
12584,1996,4,9,31,25.2,3.8
12585,1996,4,8,44,57.1,3.5
12586,1996,4,8,20,41.6,4.2
12587,1996,4,8,1,55.1,4.3
12588,1996,4,6,57,0.3,3.7
12589,1996,4,4,41,51.7,3.6
12590,1996,4,4,22,58.9,3.6
12591,1996,4,4,27,6.7,3.9
12592,1996,4,2,17,36.8,4.4
12593,1996,4,2,33,7.2,3.5
12594,1996,4,2,1,16.5,3.9
12595,1996,4,2,46,32.5,3.5
12596,1996,4,2,37,44.8,3.8
12597,1996,4,2,17,37.1,3.5
12598,1996,4,2,6,3.1,3.5
12599,1996,4,2,59,20.9,4.9
12600,1996,4,1,45,22.2,3.6
12601,1996,3,31,45,55.8,3.7
12602,1996,3,30,44,43.0,3.5
12603,1996,3,30,40,9.9,3.5
12604,1996,3,30,3,38.8,3.6
12605,1996,3,29,22,53.8,4.3
12606,1996,3,29,58,52.2,3.5
12607,1996,3,25,31,38.8,3.5
12608,1996,3,25,39,24.0,3.9
12609,1996,3,23,5,42.5,3.7
12610,1996,3,22,29,33.4,3.5
12611,1996,3,22,54,40.2,3.8
12612,1996,3,22,28,2.3,3.6
12613,1996,3,21,2,19.4,3.9
12614,1996,3,21,18,4.4,4.3
12615,1996,3,21,29,39.9,3.7
12616,1996,3,20,10,7.6,3.9
12617,1996,3,20,48,43.9,4.3
12618,1996,3,18,1,11.0,3.5
12619,1996,3,18,30,7.7,4.1
12620,1996,3,17,12,55.2,4.4
12621,1996,3,17,4,33.1,3.5
12622,1996,3,16,36,24.1,4.3
12623,1996,3,14,0,36.8,3.6
12624,1996,3,12,10,35.5,3.9
12625,1996,3,11,27,17.0,3.5
12626,1996,3,8,30,15.3,3.7
12627,1996,3,7,3,32.0,3.5
12628,1996,3,4,9,7.0,3.5
12629,1996,2,29,31,52.3,3.5
12630,1996,2,22,35,21.1,3.5
12631,1996,2,20,52,9.7,3.8
12632,1996,2,20,33,14.4,4.0
12633,1996,2,20,53,5.8,4.0
12634,1996,2,20,57,10.6,3.6
12635,1996,2,19,5,51.7,3.9
12636,1996,2,18,3,12.7,3.5
12637,1996,2,18,43,51.5,3.5
12638,1996,2,16,17,15.3,3.5
12639,1996,2,14,43,18.7,4.0
12640,1996,2,14,35,49.1,3.5
12641,1996,2,11,55,56.5,3.6
12642,1996,2,7,13,22.0,3.9
12643,1996,2,7,31,21.6,4.3
12644,1996,2,7,27,3.3,4.7
12645,1996,2,5,16,26.4,3.5
12646,1996,2,5,3,26.3,3.6
12647,1996,2,4,48,25.2,3.8
12648,1996,2,3,48,52.0,4.5
12649,1996,2,3,29,47.5,3.6
12650,1996,2,2,30,19.5,3.5
12651,1996,1,31,48,31.5,3.7
12652,1996,1,30,30,7.3,3.5
12653,1996,1,30,41,14.5,4.4
